dataset_id,mrd_avg,wmrd_avg
dataset_0158,0.3038431525,0.0442056625
dataset_0159,0.3185352349999999,0.027402187500000005
dataset_0160,0.30549226250000006,0.0351867675
dataset_0161,0.3133555975,0.038002087500000004
dataset_0162,0.3309208175000001,0.0353215425
dataset_0163,0.30257904750000003,0.042199955
dataset_0164,0.31533695500000003,0.03955452
dataset_0165,0.3093444325,0.0298694875
dataset_0166,0.32754644749999995,0.031962345
dataset_0167,0.29677303,0.04043985
dataset_0168,0.3091024,0.04046554499999999
dataset_0169,0.29705901,0.033622445
dataset_0170,0.3118825974999999,0.025604327500000003
dataset_0171,0.3035487775,0.030961485
dataset_0172,0.3030099849999999,0.03247374250000001
dataset_0173,0.30018259,0.046508165
dataset_0174,0.31303346,0.053278037500000014
dataset_0175,0.30646608000000003,0.033859685
dataset_0176,0.33142844749999995,0.028681297499999994
dataset_0177,0.28744428749999995,0.050879905
dataset_0178,0.33027772499999997,0.038341445
dataset_0179,0.3215685450000001,0.0373052775
dataset_0180,0.32562473,0.028993045
dataset_0181,0.30586965749999995,0.053910030000000005
dataset_0182,0.31850756,0.0490126775
dataset_0183,0.3276401975,0.05193824
dataset_0184,0.3159934075,0.040212405
dataset_0185,0.31783082999999995,0.044591975
dataset_0186,0.3056026025,0.0418545175
dataset_0187,0.298644705,0.04541475500000001
dataset_0188,0.30954763,0.0291912925
dataset_0189,0.311878165,0.04713078749999999
dataset_0190,0.2842344325,0.04813663750000001
dataset_0191,0.30037070000000005,0.04678501000000001
dataset_0192,0.313684955,0.05853487000000001
dataset_0193,0.314376975,0.043782232500000004
dataset_0194,0.3098826350000001,0.03560084249999999
dataset_0195,0.29900163249999995,0.0370963875
dataset_0196,0.3194304974999999,0.041065819999999996
dataset_0197,0.316277125,0.034956055
dataset_0198,0.31592336,0.056450534999999996
dataset_0199,0.33642013000000004,0.0782488725
dataset_0200,0.3126775125,0.06471423999999999
dataset_0201,0.301775385,0.07623126499999999
dataset_0202,0.32151309999999994,0.046177092499999996
dataset_0203,0.3145676325,0.04228847999999999
dataset_0204,0.3266994,0.048684085
dataset_0205,0.30638104,0.0438987225
dataset_0206,0.3279822075,0.07651696499999999
dataset_0207,0.32657665999999996,0.046564474999999994
dataset_0208,0.2981848,0.04213117499999999
dataset_0209,0.32668342250000004,0.0428116
dataset_0210,0.30517806999999997,0.05977070749999999
dataset_0211,0.3068788925,0.05595517
dataset_0212,0.3071741,0.08218564499999999
dataset_0213,0.28137046,0.0744671675
dataset_0214,0.29858390999999995,0.08060666249999998
dataset_0215,0.318278615,0.046689462499999994
dataset_0216,0.31947427500000003,0.06943081999999999
dataset_0217,0.2941772475,0.05987003250000001
dataset_0218,0.32321340499999995,0.064991435
dataset_0219,0.2885119575,0.06682791
dataset_0220,0.328558675,0.055085999999999996
dataset_0221,0.34022255749999997,0.0399756
dataset_0222,0.3120609575,0.06190265500000001
dataset_0223,0.2978249375,0.045731382499999994
