dataset_id,mrd_avg,wmrd_avg
dataset_0209,0.30714961249999995,0.07665201999999999
dataset_0210,0.2908477825,0.0465443425
dataset_0211,0.294717545,0.0412345675
dataset_0212,0.312006805,0.06215797
dataset_0213,0.3166475075,0.06835784
dataset_0214,0.289372805,0.07779958749999999
dataset_0215,0.33548946999999996,0.05384425
dataset_0216,0.292164155,0.06332337
dataset_0217,0.30781571999999996,0.069824395
dataset_0218,0.2989538875,0.08815198250000002
dataset_0219,0.3238654525,0.058573299999999995
dataset_0220,0.3311993375,0.05499296249999999
dataset_0221,0.32182632499999997,0.06007487
dataset_0222,0.3114473374999999,0.05821317499999999
dataset_0223,0.33080916499999996,0.05697802499999998
dataset_0224,0.3058547650000001,0.059981452500000004
dataset_0225,0.3261603599999999,0.05150786500000001
dataset_0226,0.320631555,0.0692950175
dataset_0227,0.3145503975,0.067753865
dataset_0228,0.32978125750000004,0.0712098475
dataset_0229,0.30943068,0.0611522575
dataset_0230,0.3153040575,0.0583173725
dataset_0231,0.3226917675,0.0380790675
dataset_0232,0.29652937999999995,0.04752533750000001
dataset_0233,0.3362651975,0.0518674025
dataset_0234,0.3002824774999999,0.043394252499999994
dataset_0235,0.2859878475,0.03511772
dataset_0236,0.312257495,0.034929589999999996
dataset_0237,0.31197028750000005,0.045443267499999995
dataset_0238,0.31029332000000004,0.031744545
dataset_0239,0.28830975999999997,0.035226235
dataset_0240,0.328127135,0.0645608175
dataset_0241,0.29804569999999997,0.07611072249999999
dataset_0242,0.3052783225,0.07150574000000001
dataset_0243,0.3119927,0.0610926775
dataset_0244,0.32328072500000005,0.0719818425
dataset_0245,0.29725949,0.0651740125
dataset_0246,0.2993627,0.0634850125
dataset_0247,0.30059346000000003,0.068665335
dataset_0248,0.2951381975,0.0743931025
dataset_0249,0.30629654,0.054641999999999996
dataset_0250,0.283644525,0.077740105
dataset_0251,0.30366690999999996,0.05960831750000001
dataset_0252,0.296677525,0.05517192249999999
OVERALL_AVG,0.30213998999999997,0.06104388891975309
